basket_id,description
85134423,LEMONS
73568582,LEMONS
83379142,LEMONS
91494455,LEMONS
80419031,LEMONS
97462728,LEMONS
84206043,LEMONS
73269904,LEMONS
76427293,LEMONS
80140579,LEMONS
90837864,LEMONS
121437426,LEMONS
100681520,LEMONS
119385318,LEMONS
83084560,LEMONS
80741305,LEMONS
91359591,LEMONS
131279512,LEMONS
131137395,LEMONS
112649433,LEMONS
110581748,LEMONS
96861825,LEMONS
112195262,LEMONS
121315089,LEMONS
79291578,LEMONS
93650021,LEMONS
115493669,LEMONS
92263725,LEMONS
94467264,LEMONS
123773526,LEMONS
82395038,LEMONS
108060660,LEMONS
85084079,LEMONS
72225805,LEMONS
87859764,LEMONS
75687920,BLACK  SEEDLESS GRAPES
87306395,BLACK  SEEDLESS GRAPES
117374524,BLACK  SEEDLESS GRAPES
119681899,BLACK  SEEDLESS GRAPES
86746663,BLACK  SEEDLESS GRAPES
89043278,BLACK  SEEDLESS GRAPES
70084897,BLACK  SEEDLESS GRAPES
133605983,BLACK  SEEDLESS GRAPES
92824214,BROCCOLI
83379142,BROCCOLI
86679845,BROCCOLI
76749952,BROCCOLI
90814310,BROCCOLI
85893876,BROCCOLI
130123506,BROCCOLI
111200734,BROCCOLI
70084897,BROCCOLI
90837864,BROCCOLI
78295625,BROCCOLI
110437758,BROCCOLI
113898413,BROCCOLI
94869748,ICEBERG LETTUCE
123841174,ICEBERG LETTUCE
88491825,ICEBERG LETTUCE
127918323,CUCUMBERS
112423816,CUCUMBERS
108656209,CUCUMBERS
105599662,CUCUMBERS
76392520,CUCUMBERS
82812259,CUCUMBERS
87765830,CUCUMBERS
83344926,CUCUMBERS
72007539,CUCUMBERS
105320563,CUCUMBERS
123948289,CUCUMBERS
103522542,CUCUMBERS
97900748,CUCUMBERS
122667534,CUCUMBERS
119385318,CUCUMBERS
90012359,CUCUMBERS
71338357,CUCUMBERS
91463743,CUCUMBERS
91359591,CUCUMBERS
108771998,CUCUMBERS
125611839,CUCUMBERS
82767864,CUCUMBERS
77697304,CUCUMBERS
70084897,CUCUMBERS
80182626,CUCUMBERS
130339104,CUCUMBERS
100292153,CUCUMBERS
96331358,CUCUMBERS
77752832,CUCUMBERS
94332537,CUCUMBERS
115770685,CUCUMBERS
79681587,CUCUMBERS
91494455,CUCUMBERS
114333806,CUCUMBERS
122806871,CUCUMBERS
129047982,CUCUMBERS
88885891,CUCUMBERS
84759404,CUCUMBERS
108081955,CUCUMBERS
89351545,CUCUMBERS
99295801,CUCUMBERS
115249699,CUCUMBERS
103783090,CUCUMBERS
79333671,CUCUMBERS
84456540,CUCUMBERS
68860036,CUCUMBERS
96993661,CUCUMBERS
71358770,CUCUMBERS
98220632,CUCUMBERS
113062512,CUCUMBERS
86148822,CUCUMBERS
94561820,CUCUMBERS
89373417,CUCUMBERS
72339072,CUCUMBERS
100517610,CUCUMBERS
94093128,CUCUMBERS
89110089,CUCUMBERS
93086445,CUCUMBERS
82582187,CUCUMBERS
86526815,CUCUMBERS
104546914,CUCUMBERS
87500157,CUCUMBERS
126849913,CUCUMBERS
75616148,CUCUMBERS
92263725,CUCUMBERS
85233930,CUCUMBERS
94436038,CUCUMBERS
87522420,CUCUMBERS
86897801,CUCUMBERS
89477093,CUCUMBERS
101133263,CUCUMBERS
75399739,CUCUMBERS
71823706,CUCUMBERS
132903328,CUCUMBERS
91186645,CUCUMBERS
75788500,CUCUMBERS
132532199,CUCUMBERS
106071060,CUCUMBERS
97900040,CUCUMBERS
118947806,CUCUMBERS
90748849,CUCUMBERS
85084079,CUCUMBERS
99490858,CUCUMBERS
128552207,CUCUMBERS
101190679,CUCUMBERS
98599904,CUCUMBERS
119458010,CUCUMBERS
76391256,CUCUMBERS
75006592,CUCUMBERS
75084010,CUCUMBERS
75986513,CUCUMBERS
76076159,CUCUMBERS
71334356,CUCUMBERS
127467076,CUCUMBERS
124450364,CUCUMBERS
70895739,CUCUMBERS
124132088,CUCUMBERS
88192935,CUCUMBERS
118213385,CUCUMBERS
79291578,CUCUMBERS
83375482,CUCUMBERS
123952931,CUCUMBERS
73748238,CUCUMBERS
119370431,CUCUMBERS
96222469,CUCUMBERS
91896477,CUCUMBERS
75131788,CUCUMBERS
106584243,CUCUMBERS
104244947,CUCUMBERS
70586810,CUCUMBERS
116821423,CUCUMBERS
90190765,CUCUMBERS
99513973,CUCUMBERS
133782907,CUCUMBERS
129815982,CUCUMBERS
131038647,CUCUMBERS
99763353,CUCUMBERS
128363226,CUCUMBERS
124965285,CUCUMBERS
123585653,CUCUMBERS
70798304,CUCUMBERS
125585145,CUCUMBERS
70280113,CUCUMBERS
72203936,CUCUMBERS
127294797,CUCUMBERS
78285678,CUCUMBERS
74520759,CUCUMBERS
107847726,CUCUMBERS
86634534,CUCUMBERS
117366131,CUCUMBERS
115565005,CUCUMBERS
72225805,CUCUMBERS
102465303,CUCUMBERS
82767864,TOMATOES
119681899,TOMATOES
73568582,TOMATOES
95331793,TOMATOES
83730654,TOMATOES
100642413,TOMATOES
73238960,TOMATOES
130670395,TOMATOES
75788500,TOMATOES
132563736,TOMATOES
95437563,TOMATOES
78285678,TOMATOES
87155634,TOMATOES
81779189,TOMATOES
92981738,TOMATOES
73322454,TOMATOES
77022923,TOMATOES
84559180,TOMATOES
94869748,TOMATOES
75131788,TOMATOES
100982126,TOMATOES
100758778,TOMATOES
113659801,TOMATOES
129624071,TOMATOES
88322283,TOMATOES
98776485,TOMATOES
72455722,TOMATOES
96688362,TOMATOES
72339072,TOMATOES
120489719,TOMATOES
70630157,TOMATOES
94332537,TOMATOES
102429938,TOMATOES
91137766,TOMATOES
69529369,TOMATOES
77697304,TOMATOES
98220632,TOMATOES
111607380,TOMATOES
126569717,TOMATOES
110812269,TOMATOES
113856417,TOMATOES
88901015,TOMATOES
85084079,TOMATOES
96331358,TOMATOES
103164722,TOMATOES
93406889,TOMATOES
103756321,TOMATOES
99490858,TOMATOES
105208605,TOMATOES
118930119,TOMATOES
77222861,TOMATOES
96795421,TOMATOES
85535534,TOMATOES
121436332,TOMATOES
128525104,TOMATOES
131122016,TOMATOES
74777519,TOMATOES
97462728,TOMATOES
73269770,TOMATOES
102552664,PEPPERS - GREEN
110340256,PEPPERS - GREEN
111607380,PEPPERS - GREEN
124672337,PEPPERS - GREEN
93183446,PEPPERS - GREEN
68635452,PEPPERS - GREEN
86526815,PEPPERS - GREEN
75616148,PEPPERS - GREEN
78075807,PEPPERS - GREEN
71027204,PEPPERS - GREEN
102616841,PEPPERS - GREEN
81471437,PEPPERS - GREEN
100393499,PEPPERS - GREEN
124965285,PEPPERS - GREEN
94175670,PEPPERS - GREEN
88178888,PEPPERS - GREEN
77697304,PEPPERS - GREEN
98220632,PEPPERS - GREEN
96802471,PEPPERS - GREEN
129286839,PEPPERS - GREEN
127918323,PEPPERS - GREEN
108771998,PEPPERS - GREEN
101110536,PEPPERS - GREEN
125196839,PEPPERS - GREEN
93306905,PEPPERS - GREEN
129404402,PEPPERS - GREEN
78518598,PEPPERS - GREEN
108252267,PEPPERS - GREEN
115654683,PEPPERS - GREEN
80182626,PEPPERS - GREEN
116508088,PEPPERS - GREEN
102429938,PEPPERS - GREEN
78876889,PEPPERS - GREEN
90184457,PEPPERS - GREEN
107172996,PEPPERS - GREEN
123026441,PEPPERS - GREEN
97996859,PEPPERS - GREEN
128363226,PEPPERS - GREEN
88156360,PEPPERS - GREEN
131924980,PEPPERS - GREEN
84542131,PEPPERS - GREEN
99959647,PEPPERS - GREEN
113690861,PEPPERS - GREEN
98066602,PEPPERS - GREEN
72339072,PEPPERS - GREEN
119224336,PEPPERS - GREEN
133873666,PEPPERS - GREEN
82582187,PEPPERS - GREEN
89110089,PEPPERS - GREEN
107951954,PEPPERS - GREEN
111730515,PEPPERS - GREEN
103345692,PEPPERS - GREEN
101133263,PEPPERS - GREEN
122675240,PEPPERS - GREEN
88083509,PEPPERS - GREEN
118111664,PEPPERS - GREEN
89434330,PEPPERS - GREEN
103995299,PEPPERS - GREEN
98386552,PEPPERS - GREEN
90734100,PEPPERS - GREEN
82951096,PEPPERS - GREEN
111320816,PEPPERS - GREEN
99490858,PEPPERS - GREEN
129181982,PEPPERS - GREEN
70092585,PEPPERS - GREEN
126007499,PEPPERS - GREEN
118713417,PEPPERS - GREEN
102570991,PEPPERS - GREEN
94869748,PEPPERS - GREEN
133125822,PEPPERS - GREEN
76099116,PEPPERS - GREEN
97205265,PEPPERS - GREEN
107303987,PEPPERS - GREEN
132500630,PEPPERS - GREEN
84324880,PEPPERS - GREEN
122836694,PEPPERS - GREEN
75388687,PEPPERS - GREEN
119681899,PEPPERS - GREEN
117588136,PEPPERS - GREEN
118015337,PEPPERS - GREEN
127294797,PEPPERS - GREEN
130351251,PEPPERS - GREEN
70280113,PEPPERS - GREEN
112812058,PEPPERS - GREEN
112833525,PEPPERS - GREEN
92981738,PEPPERS - GREEN
83420480,PEPPERS - GREEN
96496758,PEPPERS - GREEN
124710631,PEPPERS - GREEN
117778674,PEPPERS - GREEN
96993661,PEPPERS - GREEN
120696910,PEPPERS - GREEN
70895739,PEPPERS - GREEN
82532325,PEPPERS - GREEN
90190765,PEPPERS - GREEN
111200734,PEPPERS - GREEN
104244947,PEPPERS - GREEN
99010236,PEPPERS - GREEN
119458010,PEPPERS - GREEN
121436332,PEPPERS - GREEN
133666004,PEPPERS - GREEN
130670395,PEPPERS - GREEN
71777361,PEPPERS - GREEN
80256800,PEPPERS - GREEN
105894070,PEPPERS - GREEN
75399739,PEPPERS - GREEN
85381047,PEPPERS - GREEN
82754516,PEPPERS - GREEN
130464272,PEPPERS - GREEN
90913158,PEPPERS - GREEN
75822235,PEPPERS - GREEN
129858452,PEPPERS - GREEN
94561820,PEPPERS - GREEN
98565677,PEPPERS - GREEN
118172608,PEPPERS - GREEN
100292153,PEPPERS - GREEN
128107210,PEPPERS - GREEN
93579417,PEPPERS - GREEN
84564429,PEPPERS - GREEN
89275808,PEPPERS - GREEN
119385318,PEPPERS - GREEN
73568582,PEPPERS - GREEN
86496641,PEPPERS - GREEN
83978469,PEPPERS - GREEN
82812259,PEPPERS - GREEN
91463743,PEPPERS - GREEN
115315085,PEPPERS - GREEN
94093128,PEPPERS - GREEN
99713200,PEPPERS - GREEN
122435587,PEPPERS - GREEN
100502152,PEPPERS - GREEN
71358770,PEPPERS - GREEN
70005730,PEPPERS - GREEN
69594224,PEPPERS - GREEN
118947806,PEPPERS - GREEN
108656209,PEPPERS - GREEN
81749661,PEPPERS - GREEN
118213385,PEPPERS - GREEN
126570481,GREEN BEANS
76575123,GREEN BEANS
123585653,GREEN BEANS
104708370,SQUASH - ZUCCHINI
88885891,SQUASH - ZUCCHINI
130356442,SQUASH - ZUCCHINI
101473194,SQUASH - ZUCCHINI
69920654,SQUASH - ZUCCHINI
91262744,SQUASH - ZUCCHINI
96711606,SQUASH - ZUCCHINI
85718368,SQUASH - ZUCCHINI
94561820,SQUASH - ZUCCHINI
117429623,SQUASH - ZUCCHINI
130464272,ONIONS GREEN
104736483,ONIONS GREEN
72225805,ONIONS GREEN
102145926,ONIONS GREEN
96802471,ONIONS GREEN
83978469,ONIONS GREEN
85535534,ONIONS GREEN
115315085,ONIONS GREEN
91463743,ONIONS GREEN
126569717,ONIONS GREEN
113419726,ONIONS GREEN
73238960,ONIONS GREEN
73441228,ONIONS GREEN
105141769,ONIONS GREEN
95296238,ONIONS GREEN
124965285,ONIONS GREEN
112572978,ONIONS GREEN
119681899,ONIONS GREEN
83605377,ONIONS GREEN
108081955,ONIONS GREEN
99513973,ONIONS GREEN
115249699,ONIONS GREEN
117429623,ONIONS GREEN
73568582,ONIONS GREEN
81686990,ONIONS GREEN
101120378,ONIONS GREEN
80586468,ONIONS GREEN
96688362,ONIONS GREEN
68814145,ONIONS GREEN
94561820,ONIONS GREEN
96795421,ONIONS GREEN
92263725,ONIONS GREEN
89351545,ONIONS GREEN
106192990,ONIONS GREEN
69594224,ONIONS GREEN
131156572,CABBAGE
106277758,CABBAGE
80600868,CABBAGE
73666736,CABBAGE
110568482,CABBAGE
128982072,CABBAGE
99041242,CABBAGE
87306395,CABBAGE
111591612,CABBAGE
80380945,CABBAGE
80551318,CABBAGE
80182626,CABBAGE
71358770,CABBAGE
121840682,CABBAGE
77697304,CABBAGE
77772035,CABBAGE
122795583,CABBAGE
108561233,CABBAGE
82582187,CABBAGE
111320816,CABBAGE
99844296,CELERY - RED BAND
98783429,CELERY - RED BAND
97691235,CELERY - RED BAND
101133263,RUSSET POTATOES
115895274,RUSSET POTATOES
91494455,RUSSET POTATOES
71637094,RUSSET POTATOES
76575123,RUSSET POTATOES
77857435,RUSSET POTATOES
116432497,RUSSET POTATOES
115729331,RUSSET POTATOES
108386908,RUSSET POTATOES
97977832,RUSSET POTATOES
104708370,RUSSET POTATOES
86609171,RUSSET POTATOES
113930171,RUSSET POTATOES
91262744,RUSSET POTATOES
83978469,RUSSET POTATOES
84124199,RUSSET POTATOES
118842376,RUSSET POTATOES
97859642,RUSSET POTATOES
112508310,RUSSET POTATOES
81687084,RUSSET POTATOES
100393499,RUSSET POTATOES
122980360,RUSSET POTATOES
117199303,RUSSET POTATOES
99295801,RUSSET POTATOES
95250528,RUSSET POTATOES
72116536,POTATOES - RED
82657306,POTATOES - RED
85772909,POTATOES - RED
107303987,POTATOES - RED
73666736,POTATOES - RED
68946097,POTATOES - RED
128982072,POTATOES - RED
71777361,POTATOES - RED
105982622,POTATOES - RED
115493669,POTATOES - RED
96688362,POTATOES - RED
74404796,POTATOES - RED
78942037,POTATOES - RED
93735498,POTATOES - RED
102902021,SWEET POTATO/YAMS
115729331,SWEET POTATO/YAMS
108355962,SWEET POTATO/YAMS
104708370,SWEET POTATO/YAMS
71637094,SWEET POTATO/YAMS
92032145,SWEET POTATO/YAMS
85718368,SWEET POTATO/YAMS
80544442,SWEET POTATO/YAMS
112792781,SWEET POTATO/YAMS
85944566,SWEET POTATO/YAMS
119370431,SWEET POTATO/YAMS
132507733,SWEET POTATO/YAMS
129258599,SWEET POTATO/YAMS
81687084,SWEET POTATO/YAMS
89110089,SWEET POTATO/YAMS
94332537,SWEET POTATO/YAMS
103930209,SWEET POTATO/YAMS
133640075,SWEET POTATO/YAMS
112464667,SWEET POTATO/YAMS
107311314,SWEET POTATO/YAMS
73568582,SWEET POTATO/YAMS
105208605,SWEET POTATO/YAMS
82336767,SWEET POTATO/YAMS
86579097,SWEET POTATO/YAMS
83379142,SWEET POTATO/YAMS
82197469,SWEET POTATO/YAMS
133223888,SWEET POTATO/YAMS
100517610,SWEET POTATO/YAMS
80586468,SWEET POTATO/YAMS
81832720,SWEET POTATO/YAMS
85893876,SWEET POTATO/YAMS
95250528,SWEET POTATO/YAMS
107123430,SWEET POTATO/YAMS
76391256,SWEET POTATO/YAMS
75006592,SWEET POTATO/YAMS
90814310,SWEET POTATO/YAMS
99295801,SWEET POTATO/YAMS
121167041,SWEET POTATO/YAMS
132332190,SWEET POTATO/YAMS
86942299,SWEET POTATO/YAMS
127973600,SWEET POTATO/YAMS
111405799,SWEET POTATO/YAMS
131038647,SWEET POTATO/YAMS
75943755,SWEET POTATO/YAMS
108060660,SWEET POTATO/YAMS
87500157,SWEET POTATO/YAMS
89477093,SWEET POTATO/YAMS
127106321,SWEET POTATO/YAMS
99844296,SWEET POTATO/YAMS
126007499,SWEET POTATO/YAMS
111730515,SWEET POTATO/YAMS
82128092,SWEET POTATO/YAMS
108005217,SWEET POTATO/YAMS
76076159,SWEET POTATO/YAMS
119788040,SWEET POTATO/YAMS
118842376,SWEET POTATO/YAMS
131924980,SWEET POTATO/YAMS
129157405,LETTUCE - RED LEAF
130642108,LETTUCE - RED LEAF
70618686,LETTUCE - RED LEAF
108112123,LETTUCE - RED LEAF
83946100,LETTUCE - RED LEAF
111389864,LETTUCE - RED LEAF
86371930,LETTUCE - RED LEAF
116285025,LETTUCE - RED LEAF
112792781,LETTUCE - RED LEAF
80551318,LETTUCE - RED LEAF
73568582,LETTUCE - RED LEAF
123317210,LETTUCE - RED LEAF
85944566,LETTUCE - RED LEAF
111730515,LETTUCE - GREEN LEAF
81829578,LETTUCE - GREEN LEAF
123252734,LETTUCE - GREEN LEAF
128858830,LETTUCE - GREEN LEAF
117318913,LETTUCE - GREEN LEAF
103783090,LETTUCE - GREEN LEAF
83978469,LETTUCE - GREEN LEAF
91530811,LETTUCE - GREEN LEAF
107276006,LETTUCE - GREEN LEAF
114300447,LETTUCE - GREEN LEAF
89257850,WHITE CORN
92455855,CORN
111417826,CORN
99763353,CORN
108375384,CORN
110036010,CORN
110426857,CORN
98482848,CORN
91000281,CORN
110198757,CORN
91923690,CORN
100945585,CORN
89772231,CORN
94281374,CORN
111112041,CORN
100721771,CORN
91352974,CORN
87859764,CORN
92974353,CORN
95135210,CORN
93823919,CORN
93177080,CORN
91321929,CORN
93306905,CORN
100292153,CORN
110882718,CORN
111405799,CORN
99513973,CORN
101473194,CORN
110407857,CORN
103519762,CORN
95707112,CORN
97205265,CORN
104918906,CORN
105188422,CORN
69459115,CAULIFLOWER
87306395,CAULIFLOWER
105607064,ASPARAGUS
101110536,ASPARAGUS
80586468,ASPARAGUS
86897801,ASPARAGUS
88322283,ASPARAGUS
80876582,ASPARAGUS
83978469,ASPARAGUS
111607380,ASPARAGUS
87260432,ASPARAGUS
68946097,ASPARAGUS
127461093,ASPARAGUS
83946100,ASPARAGUS
107123430,ASPARAGUS
127106321,ASPARAGUS
86148822,ASPARAGUS
70618686,ASPARAGUS
101172355,ASPARAGUS
85718368,ASPARAGUS
75006592,ASPARAGUS
87945872,ASPARAGUS
88885891,ASPARAGUS
85084079,ASPARAGUS
95316862,ASPARAGUS
102458526,ASPARAGUS
102140312,ASPARAGUS
70895739,ASPARAGUS
89999317,ASPARAGUS
97859642,ASPARAGUS
90734100,ASPARAGUS
117233369,ASPARAGUS
115770685,ASPARAGUS
107319646,ASPARAGUS
118553805,ASPARAGUS
79333671,ASPARAGUS
75799042,ASPARAGUS
123773526,ASPARAGUS
110812269,EGGPLANT
102914514,EGGPLANT
80142832,ONIONS - RED
112967266,ONIONS - RED
69594224,ONIONS - RED
73441228,ONIONS - RED
88156360,ONIONS - RED
104244947,ONIONS - RED
120052485,ONIONS - RED
131137395,ONIONS - RED
129145622,ONIONS - RED
78942037,ONIONS - RED
108386908,ONIONS - RED
96993661,ONIONS - RED
104546914,ONIONS - RED
70630157,ONIONS - RED
81749661,ONIONS - RED
100517610,ONIONS - RED
117252251,ONIONS - RED
109407419,ONIONS - RED
80586468,ONIONS - RED
98565677,ONIONS - RED
82812259,ONIONS - RED
131279512,ONIONS - RED
69964230,ONIONS - RED
102429938,ONIONS - RED
133397488,ONIONS - RED
123738135,ONIONS - RED
131050220,ONIONS - RED
79547078,ONIONS - RED
110815259,ONIONS - RED
68876558,ONIONS - RED
71027204,ONIONS - RED
133296279,ONIONS - RED
85893876,POTATOES - WHITE
108060660,POTATOES - WHITE
102902021,POTATOES - WHITE
133296279,POTATOES - WHITE
134060080,POTATOES - WHITE
90414890,ARTICHOKES
86982074,ARTICHOKES
79523159,MUSHROOMS
101172355,MUSHROOMS
70732473,MUSHROOMS
104791703,TOMATOES ROMA
83946100,TOMATOES ROMA
104917919,TOMATOES ROMA
120275297,TOMATOES ROMA
88491825,TOMATOES ROMA
77131221,TOMATOES ROMA
101844123,TOMATOES ROMA
96993661,TOMATOES ROMA
116662098,TOMATOES ROMA
104546914,TOMATOES ROMA
114473584,TOMATOES ROMA
73037442,TOMATOES ROMA
110422402,TOMATOES ROMA
123593505,TOMATOES ROMA
125233140,TOMATOES ROMA
106082940,TOMATOES ROMA
74145780,TOMATOES ROMA
98277315,TOMATOES ROMA
130417527,TOMATOES ROMA
73037442,PEPPERS - RED
130464272,PEPPERS - RED
80586468,PEPPERS - RED
97706990,PEPPERS - RED
127203158,PEPPERS - RED
109170029,PEPPERS - RED
94093128,PEPPERS - RED
112743537,PEPPERS - RED
125883673,PEPPERS - RED
91463743,PEPPERS - RED
122186650,PEPPERS - RED
107123430,PEPPERS - RED
83364550,PEPPERS - RED
107276931,PEPPERS - RED
117139771,PEPPERS - RED
108771998,PEPPERS - RED
129286839,PEPPERS - RED
133658419,PEPPERS - RED
92263725,PEPPERS - RED
119681899,PEPPERS - RED
93579417,PEPPERS - RED
78518598,PEPPERS - RED
125196839,PEPPERS - RED
123948289,PEPPERS - RED
70895739,PEPPERS - RED
109937472,PEPPERS - RED
115770685,PEPPERS - RED
77962724,PEPPERS - RED
100734619,PEPPERS - RED
88178888,PEPPERS - RED
94561820,PEPPERS - RED
103890890,PEPPERS - RED
102570991,PEPPERS - RED
122783505,PEPPERS - RED
76331979,PEPPERS - RED
83978469,PEPPERS - RED
77015706,PEPPERS - RED
104791703,PEPPERS - RED
121316185,PEPPERS - RED
118213385,PEPPERS - RED
111607380,PEPPERS - RED
83786163,PEPPERS - RED
69594224,PEPPERS - RED
99295801,PEPPERS - RED
122435587,PEPPERS - RED
109909625,PEPPERS - RED
108060660,PEPPERS - RED
115551783,PEPPERS - RED
98500914,PEPPERS - RED
98565677,PEPPERS - RED
108005217,PEPPERS - RED
73568582,PEPPERS - RED
73600231,PEPPERS - RED
80256800,PEPPERS - RED
119385318,PEPPERS - RED
82532325,PEPPERS - RED
78075807,PEPPERS - RED
133300129,PEPPERS - RED
91262744,PEPPERS - RED
89275808,PEPPERS - RED
111730515,PEPPERS - RED
84324880,PEPPERS - RED
97205265,PEPPERS - RED
90190765,PEPPERS - RED
78781999,PEPPERS - RED
72116536,PEPPERS - RED
74139141,PEPPERS - RED
82812259,PEPPERS - RED
85381047,PEPPERS - RED
130670395,PEPPERS - RED
87260432,PEPPERS - RED
91132917,PEPPERS - RED
127294797,PEPPERS - RED
82951096,PEPPERS - RED
123738135,PEPPERS - RED
69544305,PEPPERS - RED
111200734,PEPPERS - RED
121436332,PEPPERS - RED
87522420,PEPPERS - RED
99506575,RADISHES - BUNCH
105599662,RADISHES - BUNCH
88491825,RADISHES - BUNCH
112572978,RADISHES - BUNCH
99513973,RADISHES - BUNCH
73238960,RADISHES - BUNCH
108656209,RADISHES - BUNCH
98220632,RADISHES - BUNCH
68876558,RADISHES - BUNCH
112570993,SPINACH - BUNCH
116532327,SPINACH - BUNCH
85718368,SPINACH - BUNCH
97405028,SPINACH - BUNCH
87705317,SPINACH - BUNCH
102914514,WHITE SWEET POTATO
132039048,WHITE SWEET POTATO
122877309,SUGAR PEAS
78518598,SUGAR PEAS
69594224,SUGAR PEAS
87777815,ONIONS - SPANISH
79458949,ONIONS - SPANISH
123252734,ONIONS - SPANISH
119864960,ONIONS - SPANISH
72403532,ONIONS - SPANISH
132325903,ONIONS - SPANISH
81749661,APPLE BRAEBURN
89477093,PINK LADY APPLES
102570991,PINK LADY APPLES
97977832,PINK LADY APPLES
96830677,PINK LADY APPLES
115551783,APPLE FUJI
130421858,APPLE FUJI
81185870,APPLE FUJI
114980244,APPLE FUJI
82063195,APPLE FUJI
123841174,APPLE FUJI
122618984,APPLE FUJI
111748614,APPLE FUJI
126282707,APPLE FUJI
112967266,APPLE FUJI
87500157,APPLE FUJI
72129987,APPLE FUJI
107274902,APPLE FUJI
80000032,APPLE FUJI
84774807,APPLE FUJI
114566234,APPLE FUJI
100466466,APPLE FUJI
90734100,APPLE FUJI
70821662,APPLE FUJI
80380945,APPLE FUJI
117588136,APPLE FUJI
82123358,APPLE FUJI
108292900,APPLE FUJI
77702756,APPLE FUJI
126490215,APPLE FUJI
125147649,APPLE FUJI
79865240,APPLE FUJI
82655714,APPLE FUJI
71010637,APPLE FUJI
79943903,APPLE FUJI
71979724,APPLE FUJI
91738338,APPLE FUJI
92956345,APPLE FUJI
102145926,APPLE FUJI
120088919,APPLE FUJI
88732331,APPLE FUJI
97466506,APPLE FUJI
91321929,APPLE FUJI
87835419,APPLE FUJI
80193441,APPLE FUJI
89048233,APPLE FUJI
74145780,APPLE FUJI
115493669,GALA APPLE TOTE BAG
115654683,GALA APPLE TOTE BAG
77697304,GALA APPLES
127833985,GALA APPLES
128890920,GALA APPLES
82582187,GALA APPLES
127833985,GALA APPLES
80544442,GALA APPLES
97859642,GALA APPLES
70618686,GALA APPLES
86458432,GALA APPLES
112195262,GALA APPLES
78876889,GALA APPLES
73037442,GALA APPLES
127741721,GALA APPLES
71382575,GALA APPLES
110422402,GALA APPLES
113856417,GALA APPLES
69384141,GALA APPLES
71823706,GALA APPLES
128552207,GALA APPLES
76076159,GALA APPLES
127838541,GALA APPLES
112649433,GALA APPLES
83978469,GALA APPLES
68841917,GALA APPLES
117354852,APPLE MCINTOSH TOTE BAG
