"","HOUSEHOLD_ID","CHURN","RECENCY","VISIT_DEC","VISIT_SEP_OCT","VISIT_JAN_AUG","PUR_DEC","PUR_SEP_OCT","PUR_JAN_AUG"
"23622",400017702989,0,1,9,5.66666666666667,7.625,6863.43,293.57,564.74875
"23623",400017718002,0,1,11,8,4.75,5521.03,363.61,401.9275
"23626",400017738518,0,0,13,17.3333333333333,11.25,15450.02,730.376666666667,1307.445
"23634",400017739990,0,0,20,20.6666666666667,19.5,4381.9,268.203333333333,372.2075
"23635",400017730330,0,2,7,5.66666666666667,7.875,11465.11,679.383333333333,943.97875
"23639",400017714949,0,2,10,11.6666666666667,3.5,4955.47,294.726666666667,313.64
"23647",400017719290,0,0,13,5.66666666666667,10.375,5897.69,152,486.50625
"23648",400017730422,0,0,19,16.3333333333333,13.5,5272.78,277.09,418.5825
"23650",400017731618,0,9,5,6.66666666666667,6.5,6498.29,727.383333333333,478.4125
"23651",400017714765,0,1,13,15.3333333333333,13.625,11541.23,606.793333333333,918.05375
"23653",400017725454,0,7,6,7.66666666666667,9.25,4936.1,225.416666666667,429.3475
"23656",400017718278,0,0,20,15.3333333333333,16.375,12226.55,706.293333333333,1022.36125
"23658",400014636198,0,1,3,6,4.625,5732.37,358.42,493.21875
"23672",400008896863,0,0,19,10,8.875,5593.75,253.103333333333,464.2225
"23675",400017720026,0,1,11,9,6.5,4711.56,292.57,342.07125
"23688",400017597724,0,0,11,7.33333333333333,5.5,5921.25,417.813333333333,413.7425
"23703",400017741830,0,0,8,7.66666666666667,7,6369.4,307.06,536.35375
"23707",400017710993,0,3,6,7.66666666666667,5.625,5640.22,381.823333333333,400.78875
"24043",400017723877,0,0,17,19.6666666666667,12.375,7599.87,461.463333333333,627.08125
"24047",400016869068,0,2,14,17.6666666666667,14.625,6791.1,596.246666666667,511.36
"24049",400017715488,0,0,50,45,43.375,6817,363.683333333333,569.74
"24052",400017737769,0,0,7,6.66666666666667,8,5817.29,357.673333333333,542.7175
"24053",400121257545,0,2,5,5.33333333333333,3.25,4582.5,335.866666666667,308.7625
"24056",400017715304,0,1,14,16.3333333333333,1.25,4783.82,620.413333333333,68.22625
"24057",400017736389,0,1,18,13.3333333333333,10,7929.12,429.613333333333,645.54
"24062",400017694236,0,1,12,6.33333333333333,5.125,5024.73,170.933333333333,404.78375
"24065",400014628825,0,0,10,8,7.25,6018.18,418.693333333333,431.11875
"24071",400001544514,0,3,10,8,9.25,6650.75,225.946666666667,597.8875
"24073",400017730225,0,1,10,6.33333333333333,3.375,4834.4,293.52,381.3475
"24076",400121435231,0,2,11,8.33333333333333,10.375,6012.75,264.2,485.11375
"24077",400017736941,0,2,10,6.33333333333333,8.75,4448.5,308.193333333333,379.9425
"24087",400017699296,0,1,2,2.33333333333333,4.375,4854.63,116.74,431.85375
"24111",400121500292,0,0,3,4.33333333333333,4.125,5049.28,327.116666666667,442.65375
"24125",400121476740,0,5,7,14.3333333333333,9.375,5710.36,434.956666666667,443.765
"24130",400121501965,0,0,8,8.66666666666667,8.875,9353.01,443.13,767.085
"24131",400017718541,0,0,9,1.66666666666667,6.5,8442.05,NA,807.23125
"24137",400017739425,0,36,NA,3.33333333333333,9.375,4197.86,88.8166666666667,477.97875
"24144",400121469472,0,5,6,4.33333333333333,3.625,4228.57,255.693333333333,329.06
"24465",400017709309,0,0,10,9.66666666666667,12.375,12074.53,579.006666666667,1072.77
"24469",400017703881,0,8,2,4,7.25,5692.21,196.09,572.81125
"24471",400017719446,0,0,14,10.6666666666667,9.25,7847.48,426.78,663.52625
"24473",400017712437,0,1,9,9.66666666666667,6.75,4006.04,213.506666666667,311.18375
"24474",400017725058,0,1,15,17.6666666666667,16.625,11652.49,738.796666666667,935.95875
"24475",400017743734,0,1,10,9,10.5,10742.56,701.703333333333,869.2825
"24476",400017747230,0,0,16,15.6666666666667,17,4471.85,259.62,369.28625
"24483",400121474885,0,0,13,12,12.75,7446.73,382.083333333333,642.12625
"24488",400017733522,0,0,17,23.6666666666667,18.375,4236.56,257.026666666667,342.94875
"24497",400017734718,0,0,8,6.66666666666667,6.875,5152.1,263.623333333333,470.69375
"24498",400017747414,0,0,8,9,5,6304.42,396.436666666667,425.7075
"24499",400017738674,0,2,5,4.66666666666667,7.25,4187.65,200.11,357.89
"24502",400017716686,0,0,8,5.33333333333333,5.75,4754.57,279.166666666667,400.38375
"24503",400017747322,0,0,6,8,9.125,6820.84,331.99,574.8625
"24508",400017736926,0,5,6,7.33333333333333,7.875,5407.17,331.903333333333,438.88375
"24511",400017708941,0,0,5,5,4.125,5457.53,315.84,448.2625
"24517",400017727910,0,11,4,2.33333333333333,3,6474.62,624.053333333333,416.1125
"24518",400017733338,0,0,11,11,12,6410.82,415.496666666667,500.69125
"24521",400017719262,0,0,17,16,14.125,4994.52,251.02,383.7525
"24528",400121491997,0,0,8,6.66666666666667,6.625,4998.65,263.063333333333,401.57625
"24532",400017740054,0,7,14,6.33333333333333,10.75,4478.54,84.8333333333333,435.69125
"24539",400003127031,0,0,14,23,14.5,6857.53,569.22,484.2475
"24541",400017735454,0,0,6,7.66666666666667,7,5072.67,366.92,410.745
"24553",400017722114,0,1,9,6.66666666666667,6.5,4620.35,247.92,388.59125
"24555",400017723770,0,10,1,3.33333333333333,3.125,4571.61,200.563333333333,403.91875
"24560",400017731866,0,0,11,10.3333333333333,6.875,4675.62,286.32,372.085
"24564",400017729290,0,1,9,11.3333333333333,6.125,8596.41,376.31,655.71
"24640",400017712345,0,46,NA,1.33333333333333,4.375,5255.94,56.8133333333333,597.57625
"24910",400017719440,0,0,11,11,10.75,7712.19,534.693333333333,623.60125
"24911",400017733976,0,11,11,12.6666666666667,11.125,8229.99,281.056666666667,763.2625
"24912",400017722752,0,0,10,10,11,6749.5,338.43,551.0275
"24915",400017694123,0,5,5,6,6,6185.6,362.946666666667,510.5425
"24919",400017732596,0,0,11,14.6666666666667,9.25,6807.93,598.093333333333,456.0675
"24929",400017736368,0,10,20,17.6666666666667,20.125,19643,1566.05666666667,1573.03375
"24930",400017713811,0,16,1,10,29.25,9631.01,497.38,1014.85875
"24931",400017701667,0,8,3,2.66666666666667,3,4704.26,148.476666666667,404.075
"24933",400121512432,0,3,9,4.33333333333333,2.75,5169.39,370.106666666667,276.0675
"24935",400017728456,0,1,9,10.6666666666667,11.875,8028.17,414.92,654.12
"24938",400121433646,0,14,2,7.33333333333333,7.875,7108.36,460.556666666667,645.50125
"24940",400017718612,0,3,6,4.66666666666667,4.125,4342.05,283.376666666667,340.2675
"24941",400017741612,0,0,22,19.3333333333333,15.5,7960.86,379.53,575.04625
"24944",400017742348,0,7,11,9,9.75,5678.7,108.356666666667,568.57
"24946",400017731400,0,3,5,6,4.625,5958.04,359.456666666667,482.5225
"24948",400017702311,0,4,10,10,10.5,8542.56,365.78,713.04875
"24957",400017713167,0,1,12,10.3333333333333,10.5,5022.98,224.163333333333,437.7025
"24958",400017726340,0,5,11,24,17,4730.36,259.876666666667,409.1075
"24961",400017744740,0,3,16,17,15.625,5981.5,255.616666666667,482.6
"24976",400015601315,0,0,12,12.3333333333333,12.125,5239.47,309.226666666667,441.07125
"24979",400017726524,0,2,11,10,10.875,5014.11,288.433333333333,410.095
"24987",400017703783,0,1,7,5.66666666666667,6.25,4979.06,264.816666666667,422.2925
"24992",400017718520,0,4,6,6.33333333333333,4.75,4014.73,308.676666666667,320.97125
"25322",400017685177,0,1,10,6.66666666666667,5.5,4737.44,407.453333333333,348.78875
"25323",400121478445,0,0,10,6,6.5,8163.26,416.776666666667,640.45125
"25324",400017724294,0,0,20,28.6666666666667,20.5,4008.16,255.713333333333,303.95875
"25327",400017713329,0,1,14,7.33333333333333,10,5920,323.483333333333,484.9575
"25329",400017714801,0,3,8,8.33333333333333,9.625,5120.91,256.516666666667,417.40125
"25330",400017718958,0,8,8,10,8.625,5003.74,315.416666666667,435.16875
"25332",400017710017,0,0,14,10.6666666666667,10.375,5582.7,278.003333333333,460.2625
"25334",400017710937,0,3,2,4.33333333333333,6.875,4235.16,123.246666666667,403.51875
"25335",400017131293,0,1,14,14.3333333333333,14.25,4548.77,242.4,397.8075
"25338",400017734598,0,1,22,22,20,10681.99,704.686666666667,861.56
"25340",400017703669,0,0,14,11.6666666666667,10.125,4140.68,235.576666666667,311.6425
"25344",400017692813,0,0,11,7.33333333333333,5.75,4936.07,334.53,384.965
"25350",400017747110,0,2,8,15.6666666666667,16.125,6024.28,307.856666666667,565.42125
"25352",400017745914,0,0,7,6.66666666666667,3.875,4607.36,276.066666666667,329.63375
"25355",400017715905,0,0,5,6,10.625,5311.8,296.836666666667,499.4025
"25356",400017731010,0,0,10,8.66666666666667,7,4282.01,439.55,217.66125
"25357",400017727054,0,0,8,7.33333333333333,8.25,4854.7,237.273333333333,394.24875
"25358",400012178009,0,8,6,4.33333333333333,4.625,4154.48,340.416666666667,251.2875
"25369",400017745362,0,0,15,13,15.25,8753.38,459.42,749.96125
"25375",400017715169,0,7,6,13,9.125,6091.56,505.313333333333,423.155
"25378",400017671377,0,8,7,6,5.625,4144.08,304.996666666667,288.11
"25379",400017716658,0,4,6,3.66666666666667,6.125,4996.24,189.696666666667,456.1375
"25385",400017742142,0,0,11,11.3333333333333,10.375,5819.31,415.266666666667,439.61
"25387",400017737818,0,3,10,13.3333333333333,16.75,10086.07,382.01,869.8375
"25391",400017704865,0,7,8,8,7,6699.05,456.873333333333,518.87
"25398",400017705325,0,4,4,5.33333333333333,4.875,4103.5,251.42,325.62375
"25419",400017738646,0,1,8,6.33333333333333,5.375,10635.53,502.286666666667,914.0325
"25426",400017718130,0,4,8,10.3333333333333,10.125,7192,439.87,620.15
"25430",400017723834,0,2,6,5.66666666666667,3.75,6067.97,335.85,494.35125
"25444",400017713697,0,4,8,8.66666666666667,9.375,5106.54,267.133333333333,450.75
"25761",400121494656,0,7,9,7.33333333333333,8,4018.42,138.486666666667,363.605
"25765",400015958006,0,0,26,18.6666666666667,11.5,7351.26,576.583333333333,437.58375
"25767",400017707184,0,5,4,3.33333333333333,6.5,5757.29,129.746666666667,576.03375
"25773",400017714912,0,0,23,34,44.875,5205.8,248.54,466.52375
"25775",400017718057,0,0,54,48.3333333333333,51.75,8295.79,486.026666666667,682.78125
"25781",400017708472,0,1,4,5,3.875,7969.25,382.553333333333,665.78125
"25785",400017718149,0,1,9,7.66666666666667,5.75,6438.08,365.833333333333,452.855
"25791",400017712336,0,0,13,13.6666666666667,7.875,5481.18,435.313333333333,376.06
"25793",400017715372,0,10,6,7.33333333333333,6.75,5982.96,388.77,486.905
"25795",400017729097,0,0,12,7,7.125,9423.33,578.38,756.23875
"25798",400017731581,0,0,28,20,20.75,8932.33,568.9,732.58625
"25801",400017710312,0,3,12,5.33333333333333,12.75,4037.81,113.666666666667,412.6275
"25803",400121529357,0,0,7,5.66666666666667,4.5,6757.86,372.08,511.26125
"25804",400017693568,0,0,10,14.6666666666667,8.875,6165.2,327.366666666667,511.86125
"25805",400017709576,0,3,4,2.66666666666667,4.625,4024.39,141.206666666667,385.82
"25807",400121521721,0,1,6,9.33333333333333,7.125,7033.09,505.623333333333,529.60875
"25808",400017720725,0,2,6,4.33333333333333,2.25,4005.38,389.186666666667,241.75125
"25809",400121512613,0,0,18,16,13.625,7726.44,440.233333333333,637.87625
"25814",400017742161,0,1,27,21.3333333333333,12.875,4474.77,154.883333333333,386.7125
"25817",400017693016,0,0,11,16,5.375,4406.4,344.186666666667,307.11
"25820",400017714636,0,8,6,9.33333333333333,7.125,7840.5,536.323333333333,612.48875
"25823",400121515097,0,48,NA,8.33333333333333,12.625,9714.32,544.78,862.61875
"25838",400017741885,0,0,20,15.6666666666667,12.875,10247.7,540.693333333333,798.2975
"25854",400017724037,0,0,6,5.33333333333333,5,5084.66,360.526666666667,341.49875
"25870",400121492080,0,0,16,8.33333333333333,10.625,6519.62,320.983333333333,509.57625
"25961",400017716585,0,0,8,3.33333333333333,4.625,4045.3,18.7033333333333,248.78
"26194",400121437462,0,11,3,4.33333333333333,6.125,4610.59,222.99,403.80625
"26199",400017711170,0,1,22,23.3333333333333,12.25,9496.09,495.993333333333,766.92125
"26201",400017733543,0,4,6,8.33333333333333,5,4507.2,214.2,330.8125
"26203",400017718547,0,0,13,12,8.75,6313.39,382.416666666667,501.27875
"26206",400017718455,0,0,10,9.33333333333333,8,7647.08,330.32,678.26375
"26210",400017744215,0,0,50,50.6666666666667,37.25,7314.22,457.23,562.63625
"26220",400121442798,0,1,11,14,12,6827.79,434.93,502.26375
"26224",400017748355,0,5,12,17.3333333333333,20.5,5223.38,266.48,471.735
"26228",400017607745,0,0,16,15.6666666666667,6.625,7951.94,585.646666666667,517.76625
"26230",400017710158,0,2,8,6.66666666666667,7.25,5506.27,314.936666666667,452.255
"26232",400017743847,0,0,8,6.66666666666667,6.625,4585.42,304.546666666667,337.43125
"26234",400017719743,0,1,21,16.3333333333333,18.625,7043.27,292.836666666667,638.08
"26237",400017742191,0,2,13,14.3333333333333,16.375,13166.32,780.63,1069.93875
"26240",400017715862,0,1,12,10.6666666666667,9.625,5788.73,187.193333333333,505.645
"26244",400017725723,0,0,13,7,10.125,5530.55,252.05,479.925
"26245",400121462670,0,4,4,4,3.875,10641.69,489.516666666667,840.65875
"26252",400015683331,0,2,5,5,7.75,9585.06,504.353333333333,896.22625
"26253",400017746975,0,0,7,10,5.75,7751.71,307.456666666667,685.0625
"26259",400017737591,0,0,8,19.3333333333333,14,7633.96,817.326666666667,504.68
"26263",400017731979,0,1,8,7.33333333333333,6.625,4575.81,244.05,348.56625
"26265",400017705190,0,0,4,10.3333333333333,10.25,4402.64,258.543333333333,400.32625
"26282",400017717903,0,2,6,5.66666666666667,8,6456.36,355.783333333333,565.0425
"26291",400017719927,0,5,10,25.3333333333333,9.875,5672.85,418.9,395.86
"26300",400017738511,0,1,10,9.66666666666667,7.5,5397.01,284.856666666667,452.87875
"26306",400016452747,0,9,4,2.33333333333333,1.875,4897.26,463.12,390.1125
"26323",400017719099,0,15,3,5.33333333333333,3.5,4272.08,363.396666666667,289.52375
"26647",400017717211,0,1,4,7.33333333333333,5.375,4591.8,298.4,363.8175
"26649",400017709558,0,0,16,16,14.125,9375.97,417.28,790.735
"26652",400017707626,0,2,11,9,8.5,4489.77,164.883333333333,395.34125
"26663",400017711030,0,0,10,8.33333333333333,6.5,5616.67,401.283333333333,419.87625
"26664",400017697782,0,2,8,4.66666666666667,3.25,5480.66,293.886666666667,429.43375
"26671",400017729079,0,0,12,15,9.25,6533.54,340.906666666667,534.01875
"26676",400011242316,0,0,8,6.66666666666667,6,7386.09,454.226666666667,613.115
"26683",400017727055,0,1,11,5.66666666666667,7.125,6792.57,423.743333333333,552.7325
"26685",400017726227,0,28,2,14.6666666666667,9.625,6298.75,467.623333333333,504.67625
"26692",400121425345,0,10,14,13.3333333333333,14.375,4928.84,207.89,437.13625
"26694",400017714066,0,2,28,24,21.875,14323.51,879.82,1118.01375
"26697",400017742327,0,1,7,8.66666666666667,6.375,4520.87,305.966666666667,353.3675
"26699",400121441922,0,9,2,1,4.25,7128.58,114.176666666667,827.145
"26705",400017710018,0,0,14,14,13.25,4869.95,285.36,383.64875
"26706",400017747019,0,0,13,14,8.75,4232.87,239.68,341.2825
"26709",400011633050,0,0,7,9.33333333333333,8.375,5509.49,324.756666666667,458.59875
"26712",400016441567,0,2,13,12.6666666666667,16.625,4064.57,125.003333333333,403.83625
"26714",400012339412,0,31,NA,4,5.5,16209.84,529.776666666667,1757.82375
"26725",400121515355,0,1,8,6.66666666666667,6.125,7506.87,536.686666666667,566.98
"26728",400121447258,0,1,8,5.66666666666667,5.125,6102.17,276.5,516
"26739",400017723007,0,0,12,11.3333333333333,6.5,6009.06,370.193333333333,447.045
"26754",400017638149,0,28,1,2.66666666666667,1.75,4600.38,400.4,371
"26773",400017731655,0,81,NA,0.333333333333333,4.25,5381.75,6.71,670.2025
"27079",400121484491,0,1,14,11,9.75,4816.41,270.103333333333,389.77125
"27080",400017726292,0,0,13,11,6.5,4967.21,409.536666666667,334.79625
"27088",400017726476,0,0,6,5.33333333333333,5,5208.32,299.71,419.9475
"27093",400017730064,0,2,9,9,7.875,6717.7,388.093333333333,543.925
"27095",400017724084,0,14,7,7.33333333333333,6.75,5728.93,307.226666666667,466.125
"27102",400017730984,0,1,8,9,5.25,5231.61,468.21,321.64
"27105",400017734112,0,0,17,13,12.625,5172.69,339.816666666667,403.885
"27108",400017715603,0,0,19,16.6666666666667,15.5,4210.25,172.793333333333,379.885
"27109",400017725740,0,3,8,5,8,5028.15,136.48,488.6
"27111",400017741748,0,1,17,18.3333333333333,6,5946.45,392.99,356.35625
"27112",400017733376,0,3,5,15.3333333333333,10,4516.21,300.683333333333,337.59125
"27116",400014750874,0,3,11,31.6666666666667,25.25,9759.31,612.956666666667,942.08375
"27125",400017717460,0,0,4,2.66666666666667,4.875,4550.68,181.273333333333,444.8125
"27130",400121461951,0,9,5,4.66666666666667,4.375,5453.33,321.493333333333,457.88375
"27131",400017731996,0,0,25,22.6666666666667,19.375,10406,435.75,906.5525
"27132",400017018257,0,3,6,10.3333333333333,11.5,7337.68,308.456666666667,621.4225
"27135",400017702079,0,7,8,6.33333333333333,6.625,4065.75,259.75,293.5075
"27137",400017717920,0,0,5,11.3333333333333,8.25,4005.96,319.813333333333,293.9625
"27139",400017717828,0,1,7,4.33333333333333,5.5,4756.76,212.533333333333,416.115
"27142",400017699135,0,11,3,7,7,4566.51,264.79,395.32125
"27156",400017724912,0,1,6,5,4.375,5286.32,278.87,465.56875
"27157",400017726568,0,0,8,6.66666666666667,6.5,10941.53,666.43,855.19125
"27158",400121474739,0,0,9,3.33333333333333,3.875,7884.2,367.026666666667,643.2525
"27160",400017732824,0,4,6,6,4,7576.97,464.7,511.53625
"27167",400017722520,0,1,30,22.6666666666667,16.125,9029.11,616.923333333333,480.1825
"27170",400121436099,0,1,8,8,5.375,4188.44,245.116666666667,333.32375
"27185",400017726844,0,0,27,17,9.875,7088.48,426.04,476.035
"27196",400017748464,0,3,12,9,7.125,5405.42,230.933333333333,426.74625
"27491",400121514903,0,2,18,17.3333333333333,13.125,9629.52,568.8,755.675
"27497",400017727155,0,0,15,15.6666666666667,8.5,12841.29,771.653333333333,964.31
"27498",400121516007,0,1,11,8,6.625,4461.24,142.023333333333,345.91
"27504",400017711222,0,1,15,11.6666666666667,11.375,7290.78,431.29,527.13
"27505",400017742151,0,1,25,16.6666666666667,13.25,5214.57,241.013333333333,409.05625
"27506",400017711866,0,10,6,14.6666666666667,13.625,6434.97,277.78,593.58625
"27509",400001153102,0,13,5,3,7.375,4639.81,121.99,462.32
"27514",400017743991,0,0,18,14.3333333333333,16.5,6383.15,345.316666666667,549.49375
"27517",400121517571,0,2,11,11.3333333333333,10.75,7574.61,405.023333333333,674.36875
"27518",400017711038,0,62,NA,6,13.5,4180.96,243.14,431.4425
"27519",400017725407,0,0,3,4.66666666666667,4.75,4305.37,254.426666666667,326.87
"27528",400017709658,0,0,30,26.3333333333333,20.375,14444.23,918.92,1135.8725
"27532",400017722831,0,3,10,9,8.625,13564.85,738.34,1149.39
"27545",400011332501,0,1,15,14,10.875,10311.27,628.49,820.0875
"27557",400017665866,0,1,8,4.66666666666667,4.375,4601.84,260.893333333333,352.2425
"27559",400017707266,0,1,7,6.33333333333333,6.5,7981.86,376.666666666667,651.84625
"27561",400017724395,0,10,4,7,9.5,4866.1,234.03,408.7325
"27562",400017726787,0,0,6,6.66666666666667,6.75,9030.9,507.516666666667,688.1875
"27568",400017742059,0,2,4,5,9.125,5452.73,150.646666666667,563.8625
"27571",400001349573,0,46,NA,3,1.875,4848.59,415.21,408.36875
"27593",400017736355,0,10,6,5.33333333333333,5,4846.67,302.873333333333,391.80625
"27605",400017704598,0,0,8,7.33333333333333,5.125,4318.64,242.65,272.8425
"27931",400017715666,0,2,10,8.33333333333333,6,4607.83,266.983333333333,348.37125
"27932",400017710054,0,1,4,7.33333333333333,9.375,5962.33,271.663333333333,585.1275
"27934",400017743651,0,0,8,8,9.875,6049.68,400.816666666667,481.5025
"27952",400017713366,0,3,11,12,15.375,5925.84,353.83,524.06625
"27957",400017734635,0,0,11,7.33333333333333,7.5,8549.7,235.87,744.78875
"27958",400121529651,0,4,5,8.66666666666667,9,6423.27,376.89,547.17
"27959",400017733715,0,0,8,9.33333333333333,10.125,5819.05,319.936666666667,509.9725
"27964",400017722859,0,1,14,16.3333333333333,15.875,5483.75,357.45,435.68
"27968",400017714286,0,3,6,6.66666666666667,5.25,4216.29,207.583333333333,359.88875
"27969",400017728471,0,1,7,7.33333333333333,8.125,7791.68,411.613333333333,632.69125
"27979",400017744571,0,0,11,13.6666666666667,10.375,4615.54,335.95,337.5025
"27987",400017736383,0,1,3,4.33333333333333,4.875,4246.53,310.526666666667,330.43625
"28003",400017717247,0,1,11,4.66666666666667,6.5,4783.96,87.6966666666667,442.4675
"28012",400014636363,0,0,20,21.6666666666667,14.625,4815.03,298.66,345.1975
"28024",400017722767,0,10,1,2.33333333333333,6.875,4191.82,166.596666666667,433.835
"28032",400017668470,0,2,15,12.3333333333333,3.375,5723.59,519.156666666667,295.83125
"28057",400121440486,0,1,1,2.66666666666667,2.75,6225.29,573.066666666667,454.44375
"28370",400017703768,0,2,8,4,7.125,6394.7,234.666666666667,661.1875
"28372",400017706620,0,7,8,15.3333333333333,16.75,9744.55,572.97,857.8025
"28373",400121473760,0,0,31,21.6666666666667,13.875,6039.11,398.033333333333,430.7475
"28376",400017722277,0,4,7,10.3333333333333,7.875,8050.47,493.863333333333,643.93625
"28377",400017711128,0,0,9,7.33333333333333,5.375,5710.67,346.36,423.20125
"28385",400017708552,0,5,13,12.6666666666667,11.5,8232.83,632.9,590.81875
"28392",400017697052,0,2,4,8,5.625,8521.07,664.466666666667,633.07
"28394",400017742885,0,0,3,4.33333333333333,4.75,4697.64,162.44,446.83875
"28396",400011706489,0,1,6,4.33333333333333,3.625,4508.67,169.763333333333,378.8475
"28399",400017737825,0,0,17,13,14.5,6641.85,407.633333333333,505.645
"28402",400017731477,0,7,7,6,9,8827.94,488.306666666667,765.19
"28408",400017741597,0,2,4,4.66666666666667,4.5,6845.76,296.61,575.75125
"28414",400017711588,0,0,13,9.66666666666667,12.125,4050.65,353.67,271.39625
"28419",400017740677,0,2,12,6.66666666666667,8,5499.44,277.09,480.91625
"28422",400017729177,0,2,10,8,5.5,5960.64,385.33,424.60375
"28428",400017712416,0,7,8,10,5.375,4901.31,243.87,387.34125
"28433",400017726877,0,8,4,4,3.125,4007.28,215.01,304.96375
"28435",400010988150,0,0,13,17.3333333333333,14,9901.44,564.913333333333,797.61875
"28446",400017719793,0,2,7,12.6666666666667,6.5,7727.46,560.373333333333,585.98
"28783",400017741596,0,0,6,4.33333333333333,4.375,4903.65,256.533333333333,378.18125
"28784",400017742608,0,0,19,16.3333333333333,14.5,11235.26,647.266666666667,869.125
"28785",400017739020,0,0,11,13.6666666666667,9.5,4376.05,319.87,339.8725
"28786",400014025667,0,0,5,5,2.625,4792.96,453.273333333333,281.50125
"28787",400017719424,0,0,19,16.3333333333333,13.625,12419.14,727.72,975.60125
"28788",400017745184,0,0,34,32,25.25,11528.83,774.996666666667,825.7325
"28789",400017733040,0,0,6,9,6.375,8264.69,372.5,697.48875
"28793",400017744172,0,3,17,17,13.75,6739.88,415.086666666667,536.82875
"28799",400017719148,0,2,9,9,5.75,8761.43,616.396666666667,602.11625
"28814",400017723012,0,0,11,18,17.25,5374.26,259.186666666667,408.4625
"28815",400017693279,0,1,7,7,7.875,5631.37,550.99,379.30625
"28820",400121423234,0,8,6,7,7.625,5704.08,332.376666666667,478.4025
"28825",400017699351,0,0,9,7.33333333333333,7.75,7191.83,454.43,576.24
"28826",400017747852,0,2,9,9,6.75,7173.73,509.696666666667,557.91375
"28830",400121381650,0,5,6,5.33333333333333,3.25,5577.92,300.373333333333,430.71375
"28834",400017688587,1,124,NA,NA,4.375,5226.46,NA,653.3075
"28838",400017703399,0,1,8,8.66666666666667,12.75,4177.74,148.213333333333,422.98625
"28879",400017739388,0,52,NA,0.333333333333333,7.5,4287.18,NA,524.5575
"28893",400017748496,0,4,4,3.33333333333333,2.375,5048.19,422.323333333333,322.37125
"29209",400017740172,0,7,7,9.33333333333333,7.75,4973.44,250.316666666667,424.84
"29212",400002114785,0,0,6,9.33333333333333,6.375,5853.08,378.58,441.25875
"29214",400017714855,0,2,11,7.33333333333333,6.625,5902.84,323.3,502.71125
"29222",400017720852,0,0,22,24,23,8055.99,525.79,644.09125
"29225",400017745416,0,3,23,18.3333333333333,11.375,4227.93,306.85,283.705
"29227",400008960450,0,1,15,16,10.375,9376.1,657.853333333333,682.6125
"29230",400121506116,0,3,8,12,14.25,4642.72,186.863333333333,417.085
"29237",400017730880,0,15,5,9.66666666666667,10.625,7066.01,427.583333333333,592.4725
"29240",400017721496,0,0,2,2.66666666666667,7.25,4377.62,142.043333333333,463.015
"29241",400017721772,0,0,15,6.66666666666667,10.375,9300.26,478.03,828.32125
"29244",400017732628,0,16,4,3,4.375,4157.37,136.863333333333,405.39875
"29266",400017731892,0,0,8,3.66666666666667,3.375,4289.86,144.216666666667,308.98125
"29272",400017716712,0,5,7,9,3.75,4481.11,280.853333333333,328.86
"29276",400017724164,0,14,5,12.6666666666667,11.625,6571.56,359.9,585.57625
"29280",400017725636,0,0,14,14,16.375,15301.75,848.416666666667,1350.56875
"29301",400017726464,0,4,3,4.33333333333333,4.75,4714.96,225.563333333333,441.54
"29304",400017706207,0,10,2,1.33333333333333,3.875,4092.6,124.716666666667,404.995
"29312",400121513752,0,0,10,14,10.25,5026.1,323.096666666667,341.1225
"29313",400002417642,0,42,NA,4,5.75,5965.69,115.943333333333,632.9425
"29321",400013068125,0,3,7,6.33333333333333,2.875,4372.2,328.806666666667,310.22
"29638",400002427390,0,2,8,10,9.875,4810.96,300.376666666667,399.87375
"29639",400017720112,0,3,12,11.3333333333333,9.5,5564.99,233.94,499.7975
"29640",400017705927,0,0,22,13,17.125,6148.12,309.283333333333,487.25625
"29643",400016434532,0,1,5,5.33333333333333,3.5,6743.91,426.523333333333,506.14625
"29644",400017701143,0,1,9,9,9.125,8917.23,601.196666666667,716.875
"29650",400017676579,0,3,6,6.66666666666667,8,9580.79,594.976666666667,775.81625
"29652",400008477971,0,5,14,13.6666666666667,6.5,5920.95,500.533333333333,313.78875
"29654",400017709423,0,1,9,15.6666666666667,19.875,4381.11,236.613333333333,387.3725
"29655",400017690195,0,10,4,5.66666666666667,4.25,7398.25,498.873333333333,574.01625
"29656",400015601343,0,0,45,40.6666666666667,43.125,9297.66,492.323333333333,769.68125
"29658",400017728576,0,0,18,9,10.125,5933.37,316.8,487.83625
"29661",400017708871,0,5,7,8.33333333333333,6.5,5875.58,444.19,455.40125
"29662",400017730232,0,8,5,6.66666666666667,8.125,4148.37,191.836666666667,372.695
"29664",400017709331,0,2,6,5.66666666666667,6.5,4008.43,217.103333333333,326.7375
"29667",400017728392,0,0,17,10.6666666666667,10.625,5679.16,189.736666666667,411.80375
"29670",400017724896,0,0,8,7.66666666666667,6.75,7374.97,312.386666666667,645.51375
"29673",400017728760,0,0,10,8.66666666666667,7.875,7107.92,511.386666666667,552.7975
"29675",400017726276,0,0,12,5.66666666666667,4.75,11084.14,495.683333333333,949.20875
"29676",400017735752,0,8,6,9.33333333333333,9.125,6627.97,503.273333333333,482.22
"29679",400017726736,0,4,10,7,6.75,8385.52,486.866666666667,677.00875
"29680",400017731244,0,17,6,6,9.125,4021.54,199.206666666667,362.81875
"29682",400121517888,0,0,8,9,7.125,5391.65,340.993333333333,415.85375
"29686",400017710895,0,1,6,7,5.75,7560.39,479.503333333333,611.7875
